,0,1
0,22557.0,0.0
1,22587.0,0.0
2,22617.0,0.0
3,22647.0,0.0
4,22677.0,0.0
5,22707.0,0.0
6,22737.0,0.0
7,22767.0,0.0
8,22797.0,0.0
9,22827.0,0.0
10,22857.0,0.0
11,22887.0,0.0
12,22917.0,0.0
13,22947.0,0.0
14,22977.0,0.0
15,23007.0,0.0
16,23037.0,0.0
17,23067.0,0.0
18,23097.0,0.0
19,23127.0,0.0
20,23157.0,1.0
21,23187.0,0.0
22,23217.0,2.0
23,23247.0,0.0
24,23277.0,1.0
25,23307.0,2.0
26,23337.0,0.0
27,23367.0,0.0
28,23397.0,0.0
29,23427.0,0.0
30,23457.0,0.0
31,23487.0,0.0
32,23517.0,1.0
33,23547.0,0.0
34,23577.0,0.0
35,23607.0,0.0
36,23637.0,2.0
37,23667.0,0.0
38,23697.0,0.0
39,23727.0,1.0
40,23757.0,0.0
41,23787.0,0.0
42,23817.0,2.0
43,23847.0,0.0
44,23877.0,0.0
45,23907.0,0.0
46,23937.0,0.0
47,23967.0,0.0
48,23997.0,0.0
49,24027.0,0.0
50,24057.0,0.0
51,24087.0,0.0
52,24117.0,0.0
53,24147.0,1.0
54,24177.0,0.0
55,24207.0,0.0
56,24237.0,0.0
57,24267.0,0.0
58,24297.0,1.0
59,24327.0,1.0
60,24357.0,0.0
61,24387.0,0.0
62,24417.0,0.0
63,24447.0,0.0
64,24477.0,0.0
65,24507.0,0.0
66,24537.0,0.0
67,24567.0,0.0
68,24597.0,0.0
69,24627.0,0.0
70,24657.0,0.0
71,24687.0,1.0
72,24717.0,0.0
73,24747.0,0.0
74,24777.0,0.0
75,24807.0,0.0
76,24837.0,0.0
77,24867.0,1.0
78,24897.0,0.0
79,24927.0,0.0
80,24957.0,0.0
81,24987.0,0.0
82,25017.0,1.0
83,25047.0,0.0
84,25077.0,0.0
85,25107.0,0.0
86,25137.0,0.0
87,25167.0,0.0
88,25197.0,1.0
89,25227.0,0.0
90,25257.0,0.0
91,25287.0,0.0
92,25317.0,0.0
93,25347.0,0.0
94,25377.0,0.0
95,25407.0,0.0
96,25437.0,0.0
97,25467.0,0.0
98,25497.0,0.0
99,25527.0,0.0
100,25557.0,0.0
101,25587.0,0.0
102,25617.0,0.0
103,25647.0,0.0
104,25677.0,0.0
105,25707.0,0.0
106,25737.0,0.0
107,25767.0,0.0
108,25797.0,0.0
109,25827.0,0.0
110,25857.0,0.0
111,25887.0,0.0
112,25917.0,0.0
113,25947.0,0.0
114,25977.0,0.0
115,26007.0,0.0
116,26037.0,0.0
117,26067.0,0.0
118,26097.0,0.0
119,26127.0,0.0
120,26157.0,0.0
121,26187.0,0.0
122,26217.0,0.0
123,26247.0,0.0
124,26277.0,1.0
125,26307.0,0.0
126,26337.0,0.0
127,26367.0,0.0
128,26397.0,0.0
129,26427.0,0.0
130,26457.0,0.0
131,26487.0,0.0
132,26517.0,0.0
133,26547.0,0.0
134,26577.0,0.0
135,26607.0,0.0
136,26637.0,0.0
137,26667.0,0.0
138,26697.0,1.0
139,26727.0,0.0
140,26757.0,0.0
141,26787.0,0.0
142,26817.0,0.0
143,26847.0,0.0
144,26877.0,1.0
145,26907.0,0.0
146,26937.0,0.0
147,26967.0,0.0
148,26997.0,0.0
149,27027.0,0.0
150,27057.0,0.0
151,27087.0,0.0
152,27117.0,0.0
153,27147.0,0.0
154,27177.0,1.0
155,27207.0,0.0
156,27237.0,0.0
157,27267.0,1.0
158,27297.0,0.0
159,27327.0,1.0
160,27357.0,0.0
161,27387.0,2.0
162,27417.0,0.0
163,27447.0,2.0
164,27477.0,0.0
165,27507.0,0.0
166,27537.0,1.0
167,27567.0,0.0
168,27597.0,1.0
169,27627.0,0.0
170,27657.0,0.0
171,27687.0,2.0
172,27717.0,0.0
173,27747.0,0.0
174,27777.0,1.0
175,27807.0,2.0
176,27837.0,1.0
177,27867.0,0.0
178,27897.0,0.0
179,27927.0,0.0
180,27957.0,0.0
181,27987.0,1.0
182,28017.0,0.0
183,28047.0,0.0
184,28077.0,0.0
185,28107.0,0.0
186,28137.0,0.0
187,28167.0,0.0
188,28197.0,0.0
189,28227.0,1.0
190,28257.0,0.0
191,28287.0,0.0
192,28317.0,7.0
193,28347.0,2.0
194,28377.0,0.0
195,28407.0,0.0
196,28437.0,2.0
197,28467.0,0.0
198,28497.0,1.0
199,28527.0,0.0
200,28557.0,1.0
201,28587.0,0.0
202,28617.0,2.0
203,28647.0,0.0
204,28677.0,1.0
205,28707.0,0.0
206,28737.0,0.0
207,28767.0,1.0
208,28797.0,0.0
209,28827.0,1.0
210,28857.0,1.0
211,28887.0,0.0
212,28917.0,0.0
213,28947.0,0.0
214,28977.0,0.0
215,29007.0,0.0
216,29037.0,0.0
217,29067.0,0.0
218,29097.0,1.0
219,29127.0,0.0
220,29157.0,0.0
221,29187.0,0.0
222,29217.0,0.0
223,29247.0,0.0
224,29277.0,0.0
225,29307.0,0.0
226,29337.0,0.0
227,29367.0,0.0
228,29397.0,0.0
229,29427.0,1.0
230,29457.0,0.0
231,29487.0,0.0
232,29517.0,2.0
233,29547.0,0.0
234,29577.0,0.0
235,29607.0,0.0
236,29637.0,0.0
237,29667.0,0.0
238,29697.0,0.0
239,29727.0,0.0
240,29757.0,0.0
241,29787.0,0.0
242,29817.0,0.0
243,29847.0,0.0
244,29877.0,0.0
