,1,0
294,0,25497
295,0,25507
296,0,25517
297,0,25527
298,0,25537
299,0,25547
300,0,25557
301,0,25567
302,0,25577
303,0,25587
304,0,25597
305,0,25607
306,0,25617
307,0,25627
308,0,25637
309,0,25647
310,0,25657
311,0,25667
312,0,25677
313,0,25687
314,0,25697
315,0,25707
316,0,25717
317,0,25727
318,0,25737
319,0,25747
320,0,25757
321,0,25767
322,0,25777
323,0,25787
324,0,25797
325,0,25807
326,0,25817
327,0,25827
328,0,25837
329,0,25847
330,0,25857
331,0,25867
332,0,25877
333,0,25887
334,0,25897
335,0,25907
336,0,25917
337,0,25927
338,0,25937
339,0,25947
340,0,25957
341,0,25967
342,0,25977
343,0,25987
344,0,25997
345,0,26007
346,0,26017
347,0,26027
348,0,26037
349,0,26047
350,0,26057
351,0,26067
352,0,26077
353,0,26087
354,0,26097
355,0,26107
356,0,26117
357,0,26127
358,0,26137
359,0,26147
360,0,26157
361,0,26167
362,0,26177
363,0,26187
364,0,26197
365,0,26207
366,0,26217
367,0,26227
368,0,26237
369,0,26247
370,1,26257
371,0,26267
372,0,26277
373,0,26287
374,0,26297
375,0,26307
376,0,26317
377,0,26327
378,0,26337
379,0,26347
380,0,26357
381,0,26367
382,0,26377
383,0,26387
384,0,26397
385,0,26407
386,0,26417
387,0,26427
388,0,26437
389,0,26447
390,0,26457
391,0,26467
392,0,26477
393,0,26487
394,0,26497
395,0,26507
396,0,26517
397,0,26527
398,0,26537
399,0,26547
400,0,26557
401,0,26567
402,0,26577
403,0,26587
404,0,26597
405,0,26607
406,0,26617
407,0,26627
408,0,26637
409,0,26647
410,0,26657
411,0,26667
412,1,26677
413,0,26687
414,0,26697
415,0,26707
416,0,26717
417,0,26727
418,0,26737
419,0,26747
420,0,26757
421,0,26767
422,0,26777
423,0,26787
424,0,26797
425,0,26807
426,0,26817
427,0,26827
428,0,26837
429,0,26847
430,1,26857
431,0,26867
432,0,26877
433,0,26887
434,0,26897
435,0,26907
436,0,26917
437,0,26927
438,0,26937
439,0,26947
440,0,26957
441,0,26967
442,0,26977
443,0,26987
444,0,26997
445,0,27007
446,0,27017
447,0,27027
448,0,27037
449,0,27047
450,0,27057
451,0,27067
452,0,27077
453,0,27087
454,0,27097
455,0,27107
456,0,27117
457,0,27127
458,0,27137
459,0,27147
460,0,27157
461,1,27167
462,0,27177
463,0,27187
464,0,27197
465,0,27207
466,0,27217
467,0,27227
468,0,27237
469,0,27247
470,0,27257
471,1,27267
472,0,27277
473,0,27287
474,0,27297
475,0,27307
476,1,27317
477,0,27327
478,0,27337
479,0,27347
480,0,27357
481,1,27367
482,1,27377
483,0,27387
484,0,27397
485,0,27407
486,0,27417
487,0,27427
488,0,27437
489,2,27447
490,0,27457
491,0,27467
492,0,27477
493,0,27487
494,0,27497
495,0,27507
496,0,27517
497,1,27527
498,0,27537
499,0,27547
500,0,27557
501,0,27567
502,0,27577
503,1,27587
504,0,27597
505,0,27607
506,0,27617
507,0,27627
508,0,27637
509,0,27647
510,0,27657
511,2,27667
512,0,27677
513,0,27687
514,0,27697
515,0,27707
516,0,27717
517,0,27727
518,0,27737
519,0,27747
520,0,27757
521,1,27767
522,0,27777
523,0,27787
524,0,27797
525,2,27807
526,1,27817
527,0,27827
528,0,27837
529,0,27847
530,0,27857
531,0,27867
532,0,27877
533,0,27887
534,0,27897
535,0,27907
536,0,27917
537,0,27927
538,0,27937
539,0,27947
540,0,27957
541,1,27967
542,0,27977
543,0,27987
544,0,27997
545,0,28007
546,0,28017
547,0,28027
548,0,28037
549,0,28047
550,0,28057
551,0,28067
552,0,28077
553,0,28087
554,0,28097
555,0,28107
556,0,28117
557,0,28127
558,0,28137
559,0,28147
560,0,28157
561,0,28167
562,0,28177
563,0,28187
564,0,28197
565,0,28207
566,1,28217
567,0,28227
568,0,28237
569,0,28247
570,0,28257
571,0,28267
572,0,28277
573,0,28287
574,0,28297
575,3,28307
576,4,28317
577,2,28327
578,0,28337
579,0,28347
580,0,28357
581,0,28367
582,0,28377
583,0,28387
584,0,28397
585,0,28407
586,2,28417
587,0,28427
588,0,28437
589,0,28447
590,0,28457
591,0,28467
592,1,28477
593,0,28487
594,0,28497
595,0,28507
596,0,28517
597,0,28527
598,0,28537
599,1,28547
600,0,28557
601,0,28567
602,0,28577
603,0,28587
604,0,28597
605,0,28607
606,2,28617
607,0,28627
608,0,28637
609,0,28647
610,0,28657
611,1,28667
612,0,28677
613,0,28687
614,0,28697
615,0,28707
616,0,28717
617,0,28727
618,0,28737
619,0,28747
620,0,28757
621,1,28767
622,0,28777
623,0,28787
624,0,28797
625,0,28807
626,0,28817
627,1,28827
628,1,28837
629,0,28847
630,0,28857
631,0,28867
632,0,28877
633,0,28887
634,0,28897
635,0,28907
636,0,28917
637,0,28927
638,0,28937
639,0,28947
640,0,28957
641,0,28967
642,0,28977
643,0,28987
644,0,28997
645,0,29007
646,0,29017
647,0,29027
648,0,29037
649,0,29047
650,0,29057
651,0,29067
652,1,29077
653,0,29087
654,0,29097
655,0,29107
656,0,29117
657,0,29127
658,0,29137
659,0,29147
660,0,29157
661,0,29167
662,0,29177
663,0,29187
664,0,29197
665,0,29207
666,0,29217
667,0,29227
668,0,29237
669,0,29247
670,0,29257
671,0,29267
672,0,29277
673,0,29287
674,0,29297
675,0,29307
676,0,29317
677,0,29327
678,0,29337
679,0,29347
680,0,29357
681,0,29367
682,0,29377
683,0,29387
684,0,29397
685,1,29407
686,0,29417
687,0,29427
688,0,29437
689,0,29447
690,0,29457
691,0,29467
692,0,29477
693,0,29487
694,1,29497
695,0,29507
696,1,29517
697,0,29527
698,0,29537
699,0,29547
700,0,29557
701,0,29567
702,0,29577
703,0,29587
704,0,29597
705,0,29607
706,0,29617
707,0,29627
708,0,29637
709,0,29647
710,0,29657
711,0,29667
712,0,29677
713,0,29687
714,0,29697
715,0,29707
716,0,29717
717,0,29727
718,0,29737
719,0,29747
720,0,29757
721,0,29767
722,0,29777
723,0,29787
724,0,29797
725,0,29807
726,0,29817
727,0,29827
728,0,29837
729,0,29847
730,0,29857
731,0,29867
732,0,29877
733,0,29887
734,0,29897
735,0,29907
736,0,29917
737,0,29927
738,0,29937
739,0,29947
740,0,29957
741,0,29967
742,0,29977
743,0,29987
744,0,29997
745,0,30007
746,0,30017
747,0,30027
748,0,30037
749,0,30047
750,0,30057
751,0,30067
752,0,30077
753,0,30087
754,0,30097
755,0,30107
756,0,30117
757,0,30127
758,0,30137
759,0,30147
760,0,30157
761,0,30167
762,0,30177
763,0,30187
764,0,30197
765,0,30207
766,0,30217
767,0,30227
768,0,30237
769,0,30247
770,0,30257
771,0,30267
772,0,30277
773,0,30287
774,0,30297
775,0,30307
776,0,30317
777,0,30327
778,0,30337
779,0,30347
780,0,30357
781,0,30367
782,0,30377
783,0,30387
784,0,30397
785,0,30407
786,0,30417
787,0,30427
788,0,30437
789,0,30447
790,0,30457
791,0,30467
792,0,30477
793,0,30487
794,0,30497
795,0,30507
796,0,30517
797,0,30527
798,0,30537
799,0,30547
800,0,30557
801,0,30567
802,0,30577
803,0,30587
804,0,30597
805,0,30607
806,0,30617
807,0,30627
808,0,30637
809,0,30647
810,0,30657
811,0,30667
812,0,30677
813,0,30687
814,0,30697
815,0,30707
816,0,30717
817,0,30727
818,0,30737
819,0,30747
820,0,30757
821,0,30767
822,0,30777
823,0,30787
824,0,30797
825,0,30807
826,0,30817
827,0,30827
828,0,30837
829,0,30847
830,0,30857
831,0,30867
832,0,30877
833,0,30887
834,1,30897
835,0,30907
836,0,30917
837,0,30927
838,0,30937
839,1,30947
840,0,30957
841,0,30967
842,0,30977
843,0,30987
844,0,30997
845,0,31007
846,1,31017
847,0,31027
848,0,31037
849,0,31047
850,0,31057
851,0,31067
852,0,31077
853,1,31087
854,0,31097
855,0,31107
856,1,31117
857,0,31127
858,1,31137
859,0,31147
860,1,31157
861,0,31167
862,1,31177
863,0,31187
864,0,31197
865,0,31207
866,0,31217
867,0,31227
868,0,31237
869,1,31247
870,0,31257
871,0,31267
872,0,31277
873,0,31287
874,0,31297
875,0,31307
876,1,31317
877,0,31327
878,0,31337
879,0,31347
880,0,31357
881,0,31367
882,0,31377
883,0,31387
884,0,31397
885,0,31407
886,0,31417
887,0,31427
888,0,31437
889,1,31447
890,0,31457
891,0,31467
892,0,31477
893,0,31487
894,0,31497
895,0,31507
896,1,31517
897,0,31527
898,0,31537
899,0,31547
900,0,31557
901,0,31567
902,0,31577
903,1,31587
904,1,31597
905,4,31607
906,0,31617
907,0,31627
908,0,31637
909,0,31647
910,0,31657
911,0,31667
912,0,31677
913,0,31687
914,0,31697
915,0,31707
916,0,31717
917,0,31727
918,0,31737
919,1,31747
920,0,31757
921,0,31767
922,0,31777
923,0,31787
924,0,31797
925,0,31807
926,0,31817
927,0,31827
928,0,31837
929,0,31847
930,0,31857
931,0,31867
932,0,31877
933,0,31887
934,2,31897
935,0,31907
936,0,31917
937,0,31927
938,0,31937
939,0,31947
940,0,31957
941,0,31967
942,0,31977
943,0,31987
944,0,31997
945,0,32007
946,0,32017
947,1,32027
948,0,32037
949,0,32047
950,0,32057
951,0,32067
952,0,32077
953,0,32087
954,1,32097
955,3,32107
956,0,32117
957,1,32127
958,0,32137
959,0,32147
960,1,32157
961,0,32167
962,0,32177
963,0,32187
964,0,32197
965,0,32207
966,0,32217
967,0,32227
968,0,32237
969,1,32247
970,0,32257
971,0,32267
972,0,32277
973,0,32287
974,0,32297
975,0,32307
976,0,32317
977,1,32327
978,0,32337
979,0,32347
980,0,32357
981,0,32367
982,0,32377
983,0,32387
984,0,32397
985,0,32407
986,0,32417
987,0,32427
988,0,32437
989,0,32447
990,0,32457
991,0,32467
992,1,32477
993,0,32487
994,0,32497
995,0,32507
996,0,32517
997,0,32527
998,0,32537
999,0,32547
1000,0,32557
1001,0,32567
1002,0,32577
1003,0,32587
1004,0,32597
1005,0,32607
1006,0,32617
1007,1,32627
1008,1,32637
1009,1,32647
1010,1,32657
1011,1,32667
1012,1,32677
1013,0,32687
1014,1,32697
1015,0,32707
1016,0,32717
1017,0,32727
1018,0,32737
1019,0,32747
1020,0,32757
1021,0,32767
1022,0,32777
1023,0,32787
1024,0,32797
1025,0,32807
1026,0,32817
1027,0,32827
1028,0,32837
1029,0,32847
1030,0,32857
1031,0,32867
1032,0,32877
1033,0,32887
1034,1,32897
1035,0,32907
1036,0,32917
1037,0,32927
1038,0,32937
1039,0,32947
1040,0,32957
1041,0,32967
1042,0,32977
1043,0,32987
1044,0,32997
1045,0,33007
1046,0,33017
1047,0,33027
1048,0,33037
1049,1,33047
1050,0,33057
1051,0,33067
1052,0,33077
1053,0,33087
1054,0,33097
1055,0,33107
1056,0,33117
1057,0,33127
1058,0,33137
1059,0,33147
1060,0,33157
1061,0,33167
1062,0,33177
1063,0,33187
1064,0,33197
1065,0,33207
1066,0,33217
1067,0,33227
1068,0,33237
1069,0,33247
1070,0,33257
1071,0,33267
1072,0,33277
1073,0,33287
1074,0,33297
1075,0,33307
1076,0,33317
1077,0,33327
1078,0,33337
1079,0,33347
1080,0,33357
1081,0,33367
1082,0,33377
1083,0,33387
1084,0,33397
1085,0,33407
1086,0,33417
1087,0,33427
1088,0,33437
1089,0,33447
1090,0,33457
1091,0,33467
1092,0,33477
1093,1,33487
1094,1,33497
1095,0,33507
1096,0,33517
1097,0,33527
1098,0,33537
1099,0,33547
1100,0,33557
1101,0,33567
1102,2,33577
1103,0,33587
1104,0,33597
1105,0,33607
1106,0,33617
1107,0,33627
1108,0,33637
1109,0,33647
1110,0,33657
1111,0,33667
1112,0,33677
1113,0,33687
1114,0,33697
1115,0,33707
1116,0,33717
1117,0,33727
1118,0,33737
1119,0,33747
1120,0,33757
1121,0,33767
1122,0,33777
1123,0,33787
1124,0,33797
1125,0,33807
1126,0,33817
1127,0,33827
1128,0,33837
1129,0,33847
1130,0,33857
1131,0,33867
1132,0,33877
1133,0,33887
1134,0,33897
1135,0,33907
1136,0,33917
1137,0,33927
1138,0,33937
1139,0,33947
1140,0,33957
1141,0,33967
1142,0,33977
1143,0,33987
1144,0,33997
1145,0,34007
1146,0,34017
1147,0,34027
1148,0,34037
1149,0,34047
1150,0,34057
1151,0,34067
1152,0,34077
1153,0,34087
1154,0,34097
1155,0,34107
1156,0,34117
1157,1,34127
1158,0,34137
1159,0,34147
1160,0,34157
1161,0,34167
1162,0,34177
1163,0,34187
1164,0,34197
1165,0,34207
1166,0,34217
1167,1,34227
1168,0,34237
1169,0,34247
1170,0,34257
1171,0,34267
1172,0,34277
1173,0,34287
1174,0,34297
1175,0,34307
1176,0,34317
1177,0,34327
1178,0,34337
1179,0,34347
1180,0,34357
1181,0,34367
1182,1,34377
1183,1,34387
1184,0,34397
1185,0,34407
1186,0,34417
1187,0,34427
1188,0,34437
1189,1,34447
1190,0,34457
1191,0,34467
1192,0,34477
1193,0,34487
1194,0,34497
1195,0,34507
1196,0,34517
1197,0,34527
1198,0,34537
1199,0,34547
1200,1,34557
1201,0,34567
1202,0,34577
1203,0,34587
1204,0,34597
1205,0,34607
1206,0,34617
1207,0,34627
1208,0,34637
1209,0,34647
1210,0,34657
1211,0,34667
1212,0,34677
1213,0,34687
1214,0,34697
1215,0,34707
1216,0,34717
1217,0,34727
1218,0,34737
1219,0,34747
1220,0,34757
1221,0,34767
1222,0,34777
1223,0,34787
1224,0,34797
1225,0,34807
1226,0,34817
1227,0,34827
1228,0,34837
1229,0,34847
1230,0,34857
1231,0,34867
1232,0,34877
1233,0,34887
1234,0,34897
1235,0,34907
1236,0,34917
1237,0,34927
1238,0,34937
1239,0,34947
1240,0,34957
1241,0,34967
1242,0,34977
1243,0,34987
1244,0,34997
1245,0,35007
1246,0,35017
1247,0,35027
1248,0,35037
1249,0,35047
1250,0,35057
1251,0,35067
1252,0,35077
1253,0,35087
1254,0,35097
1255,0,35107
1256,0,35117
1257,0,35127
1258,0,35137
1259,0,35147
1260,0,35157
1261,0,35167
1262,0,35177
1263,0,35187
1264,0,35197
1265,0,35207
1266,0,35217
1267,0,35227
1268,0,35237
1269,0,35247
1270,0,35257
1271,0,35267
1272,0,35277
1273,0,35287
1274,0,35297
1275,0,35307
1276,0,35317
1277,0,35327
1278,0,35337
1279,0,35347
1280,0,35357
1281,0,35367
1282,0,35377
1283,0,35387
1284,0,35397
1285,0,35407
1286,0,35417
1287,0,35427
1288,0,35437
1289,0,35447
1290,0,35457
1291,0,35467
1292,0,35477
1293,0,35487
1294,0,35497
1295,0,35507
1296,0,35517
1297,0,35527
1298,0,35537
1299,0,35547
1300,0,35557
1301,0,35567
1302,0,35577
1303,0,35587
1304,0,35597
1305,0,35607
1306,0,35617
1307,0,35627
1308,0,35637
1309,0,35647
1310,0,35657
1311,0,35667
1312,0,35677
1313,0,35687
1314,0,35697
1315,0,35707
1316,0,35717
1317,0,35727
1318,0,35737
1319,0,35747
1320,0,35757
1321,0,35767
1322,0,35777
1323,0,35787
1324,0,35797
1325,0,35807
1326,0,35817
1327,0,35827
1328,0,35837
1329,0,35847
1330,0,35857
1331,0,35867
1332,0,35877
1333,0,35887
1334,0,35897
1335,0,35907
1336,0,35917
1337,0,35927
1338,0,35937
1339,0,35947
1340,0,35957
1341,0,35967
1342,0,35977
1343,0,35987
1344,0,35997
1345,0,36007
1346,0,36017
1347,0,36027
1348,0,36037
1349,0,36047
1350,0,36057
1351,0,36067
1352,0,36077
1353,0,36087
1354,0,36097
1355,0,36107
1356,0,36117
1357,0,36127
1358,0,36137
1359,0,36147
1360,0,36157
1361,0,36167
1362,0,36177
1363,0,36187
1364,0,36197
1365,0,36207
1366,0,36217
1367,0,36227
1368,0,36237
1369,0,36247
1370,0,36257
1371,0,36267
1372,0,36277
1373,1,36287
1374,0,36297
1375,0,36307
1376,0,36317
1377,0,36327
1378,0,36337
1379,0,36347
1380,0,36357
1381,0,36367
1382,0,36377
1383,0,36387
1384,0,36397
1385,0,36407
1386,0,36417
1387,0,36427
1388,0,36437
1389,0,36447
1390,0,36457
1391,1,36467
1392,2,36477
1393,0,36487
1394,0,36497
1395,0,36507
1396,0,36517
1397,0,36527
1398,0,36537
1399,0,36547
1400,0,36557
1401,0,36567
1402,0,36577
1403,0,36587
1404,0,36597
1405,0,36607
1406,0,36617
1407,0,36627
1408,0,36637
1409,0,36647
1410,0,36657
1411,0,36667
1412,0,36677
1413,0,36687
1414,0,36697
1415,0,36707
1416,0,36717
1417,0,36727
1418,0,36737
1419,1,36747
1420,0,36757
1421,0,36767
1422,0,36777
1423,0,36787
1424,0,36797
1425,0,36807
1426,0,36817
1427,0,36827
1428,0,36837
1429,0,36847
1430,0,36857
1431,0,36867
1432,0,36877
1433,0,36887
1434,0,36897
1435,0,36907
1436,0,36917
1437,0,36927
1438,0,36937
1439,2,36947
1440,0,36957
1441,0,36967
1442,0,36977
1443,0,36987
1444,0,36997
1445,0,37007
1446,0,37017
1447,0,37027
1448,0,37037
1449,1,37047
1450,0,37057
1451,0,37067
1452,0,37077
1453,0,37087
1454,2,37097
1455,0,37107
1456,0,37117
1457,0,37127
1458,0,37137
1459,0,37147
1460,0,37157
1461,0,37167
1462,0,37177
1463,0,37187
1464,0,37197
1465,0,37207
1466,0,37217
1467,2,37227
1468,0,37237
1469,0,37247
1470,0,37257
1471,0,37267
1472,0,37277
1473,0,37287
1474,0,37297
1475,1,37307
1476,0,37317
1477,0,37327
1478,0,37337
1479,0,37347
1480,0,37357
1481,0,37367
1482,0,37377
1483,0,37387
1484,0,37397
1485,0,37407
1486,0,37417
1487,0,37427
1488,0,37437
1489,0,37447
1490,2,37457
1491,0,37467
1492,0,37477
1493,0,37487
1494,0,37497
1495,0,37507
1496,0,37517
1497,0,37527
1498,0,37537
1499,0,37547
1500,0,37557
1501,0,37567
1502,2,37577
1503,0,37587
1504,0,37597
1505,0,37607
1506,0,37617
1507,0,37627
1508,0,37637
1509,0,37647
1510,0,37657
1511,0,37667
1512,0,37677
1513,0,37687
1514,0,37697
1515,0,37707
1516,0,37717
1517,1,37727
1518,0,37737
1519,0,37747
1520,0,37757
1521,0,37767
1522,0,37777
1523,1,37787
1524,0,37797
1525,0,37807
1526,0,37817
1527,0,37827
1528,0,37837
1529,0,37847
1530,0,37857
1531,0,37867
1532,0,37877
1533,0,37887
1534,0,37897
1535,0,37907
1536,0,37917
1537,0,37927
1538,0,37937
1539,0,37947
1540,0,37957
1541,0,37967
1542,1,37977
1543,1,37987
1544,1,37997
1545,0,38007
1546,0,38017
1547,0,38027
1548,0,38037
1549,0,38047
1550,0,38057
1551,0,38067
1552,0,38077
1553,0,38087
1554,0,38097
1555,0,38107
1556,0,38117
1557,0,38127
1558,0,38137
1559,0,38147
1560,0,38157
1561,0,38167
1562,0,38177
1563,0,38187
1564,0,38197
1565,0,38207
1566,0,38217
1567,0,38227
1568,0,38237
1569,0,38247
1570,0,38257
1571,0,38267
1572,0,38277
1573,0,38287
1574,0,38297
1575,0,38307
1576,0,38317
1577,0,38327
1578,0,38337
1579,0,38347
1580,2,38357
1581,0,38367
1582,0,38377
1583,0,38387
1584,0,38397
1585,0,38407
1586,0,38417
1587,0,38427
1588,0,38437
1589,0,38447
1590,0,38457
1591,2,38467
1592,0,38477
1593,0,38487
1594,0,38497
1595,0,38507
1596,0,38517
1597,0,38527
1598,0,38537
1599,0,38547
1600,0,38557
1601,0,38567
1602,0,38577
1603,0,38587
1604,0,38597
1605,1,38607
1606,0,38617
1607,0,38627
1608,0,38637
1609,0,38647
1610,0,38657
1611,0,38667
1612,0,38677
1613,1,38687
1614,0,38697
1615,0,38707
1616,0,38717
1617,0,38727
1618,0,38737
1619,0,38747
1620,0,38757
1621,0,38767
1622,0,38777
1623,0,38787
1624,0,38797
1625,0,38807
1626,0,38817
1627,0,38827
1628,0,38837
1629,0,38847
1630,0,38857
1631,0,38867
1632,0,38877
1633,1,38887
1634,0,38897
1635,0,38907
1636,0,38917
1637,0,38927
1638,0,38937
1639,0,38947
1640,0,38957
1641,0,38967
1642,0,38977
1643,0,38987
1644,0,38997
1645,5,39007
1646,1,39017
1647,0,39027
1648,0,39037
1649,0,39047
1650,0,39057
1651,0,39067
1652,0,39077
1653,0,39087
1654,0,39097
1655,0,39107
1656,0,39117
1657,0,39127
1658,0,39137
1659,0,39147
1660,0,39157
1661,0,39167
1662,0,39177
1663,1,39187
1664,0,39197
1665,0,39207
1666,0,39217
1667,0,39227
1668,0,39237
1669,0,39247
1670,0,39257
1671,0,39267
1672,0,39277
1673,0,39287
1674,0,39297
1675,0,39307
1676,0,39317
1677,0,39327
1678,0,39337
1679,0,39347
1680,0,39357
1681,0,39367
1682,0,39377
1683,0,39387
1684,0,39397
1685,0,39407
1686,0,39417
1687,0,39427
1688,1,39437
1689,1,39447
1690,1,39457
1691,0,39467
1692,0,39477
1693,0,39487
1694,0,39497
1695,0,39507
1696,0,39517
1697,0,39527
1698,0,39537
1699,1,39547
1700,1,39557
1701,0,39567
1702,0,39577
1703,0,39587
1704,0,39597
1705,0,39607
1706,0,39617
1707,0,39627
1708,0,39637
1709,0,39647
1710,0,39657
1711,0,39667
1712,0,39677
1713,1,39687
1714,0,39697
1715,0,39707
1716,0,39717
1717,1,39727
1718,0,39737
1719,1,39747
1720,0,39757
1721,0,39767
1722,0,39777
1723,0,39787
1724,0,39797
1725,0,39807
1726,0,39817
1727,0,39827
1728,0,39837
1729,0,39847
1730,0,39857
1731,0,39867
1732,0,39877
1733,0,39887
1734,0,39897
1735,0,39907
1736,0,39917
1737,0,39927
1738,0,39937
1739,0,39947
1740,0,39957
1741,0,39967
1742,0,39977
1743,0,39987
1744,0,39997
1745,0,40007
1746,0,40017
1747,0,40027
1748,0,40037
1749,0,40047
1750,0,40057
1751,0,40067
1752,0,40077
1753,0,40087
1754,0,40097
1755,0,40107
1756,0,40117
1757,0,40127
1758,0,40137
1759,0,40147
1760,0,40157
1761,0,40167
1762,0,40177
1763,0,40187
1764,0,40197
1765,0,40207
1766,0,40217
1767,0,40227
1768,0,40237
1769,0,40247
1770,0,40257
1771,0,40267
1772,0,40277
1773,0,40287
1774,0,40297
1775,0,40307
1776,0,40317
1777,0,40327
1778,0,40337
1779,0,40347
1780,0,40357
1781,0,40367
1782,0,40377
1783,0,40387
1784,0,40397
1785,0,40407
1786,0,40417
1787,0,40427
1788,0,40437
1789,0,40447
1790,0,40457
1791,0,40467
1792,0,40477
1793,0,40487
1794,0,40497
1795,0,40507
1796,0,40517
1797,0,40527
1798,0,40537
1799,0,40547
1800,0,40557
1801,0,40567
1802,0,40577
1803,0,40587
1804,0,40597
1805,0,40607
1806,0,40617
1807,0,40627
1808,0,40637
1809,0,40647
1810,0,40657
1811,0,40667
1812,0,40677
1813,0,40687
1814,0,40697
1815,0,40707
1816,0,40717
1817,0,40727
1818,0,40737
1819,0,40747
1820,0,40757
1821,0,40767
1822,0,40777
1823,0,40787
1824,0,40797
1825,0,40807
1826,0,40817
1827,0,40827
1828,0,40837
1829,0,40847
1830,0,40857
1831,0,40867
1832,0,40877
1833,0,40887
1834,0,40897
1835,0,40907
1836,0,40917
1837,0,40927
1838,0,40937
1839,0,40947
1840,0,40957
1841,0,40967
1842,0,40977
1843,0,40987
1844,0,40997
1845,0,41007
1846,0,41017
1847,0,41027
1848,0,41037
1849,0,41047
1850,0,41057
1851,0,41067
1852,0,41077
1853,0,41087
1854,0,41097
1855,1,41107
1856,2,41117
1857,0,41127
1858,0,41137
1859,0,41147
1860,1,41157
1861,0,41167
1862,1,41177
1863,0,41187
1864,0,41197
1865,1,41207
1866,0,41217
1867,0,41227
1868,0,41237
1869,0,41247
1870,3,41257
1871,1,41267
1872,0,41277
